Genus_id	Kingdom	Phylum	Class	Order	Family	Genus
NOG20974	Bacteria	Proteobacteria	S	S	S	S
NOG20978	Bacteria	Proteobacteria	R	R	R	R
NOG209822	Bacteria	Proteobacteria	S	S	S	S
NOG209925	Bacteria	Proteobacteria	U	U	U	U
NOG20997	Bacteria	Proteobacteria	M	M	M	M
NOG20999	Bacteria	Proteobacteria	S	S	S	S
NOG21000	Bacteria	Proteobacteria	R	R	R	R
NOG21001	Bacteria	Proteobacteria	S	S	S	S
NOG21003	Bacteria	Proteobacteria	I	I	I	I
NOG21008	Bacteria	Proteobacteria	S	S	S	S
NOG21015	Bacteria	Proteobacteria	S	S	S	S
NOG210173	Bacteria	Proteobacteria	L	L	L	L
NOG21021	Bacteria	Proteobacteria	R	R	R	R
NOG210217	Bacteria	Proteobacteria	S	S	S	S
NOG210254	Bacteria	Proteobacteria	K	K	K	K
NOG21026	Bacteria	Proteobacteria	U	U	U	U
NOG210266	Bacteria	Proteobacteria	K	K	K	K
NOG210283	Bacteria	Proteobacteria	F	F	F	F
NOG21029	Bacteria	Proteobacteria	S	S	S	S
NOG210362	Bacteria	Proteobacteria	S	S	S	S
NOG210397	Bacteria	Proteobacteria	K	K	K	K
NOG21041	Bacteria	Proteobacteria	K	K	K	K
NOG21042	Bacteria	Proteobacteria	S	S	S	S
NOG210421	Bacteria	Proteobacteria	S	S	S	S
NOG210426	Bacteria	Proteobacteria	S	S	S	S
NOG210455	Bacteria	Proteobacteria	S	S	S	S
NOG21047	Bacteria	Proteobacteria	S	S	S	S
NOG210567	Bacteria	Proteobacteria	S	S	S	S
NOG210573	Bacteria	Proteobacteria	Q	Q	Q	Q
NOG210648	Bacteria	Proteobacteria	S	S	S	S
NOG210714	Bacteria	Proteobacteria	T	T	T	T
NOG21075	Bacteria	Proteobacteria	R	R	R	R
NOG210826	Bacteria	Proteobacteria	S	S	S	S
NOG21083	Bacteria	Proteobacteria	K	K	K	K
NOG210864	Bacteria	Proteobacteria	S	S	S	S
NOG21091	Bacteria	Proteobacteria	S	S	S	S
NOG210944	Bacteria	Proteobacteria	S	S	S	S
NOG211161	Bacteria	Proteobacteria	R	R	R	R
NOG211197	Bacteria	Proteobacteria	S	S	S	S
NOG211199	Bacteria	Proteobacteria	S	S	S	S
NOG211228	Bacteria	Proteobacteria	S	S	S	S
NOG21126	Bacteria	Proteobacteria	S	S	S	S
NOG211304	Bacteria	Proteobacteria	L	L	L	L
NOG21134	Bacteria	Proteobacteria	S	S	S	S
NOG21137	Bacteria	Proteobacteria	P	P	P	P
NOG211406	Bacteria	Proteobacteria	S	S	S	S
NOG211434	Bacteria	Proteobacteria	S	S	S	S
NOG21144	Bacteria	Proteobacteria	S	S	S	S
NOG211470	Bacteria	Proteobacteria	S	S	S	S
NOG211624	Bacteria	Proteobacteria	S	S	S	S
NOG21173	Bacteria	Proteobacteria	S	S	S	S
NOG211746	Bacteria	Proteobacteria	R	R	R	R
NOG21177	Bacteria	Proteobacteria	S	S	S	S
NOG211837	Bacteria	Proteobacteria	S	S	S	S
NOG211862	Bacteria	Proteobacteria	S	S	S	S
NOG211863	Bacteria	Proteobacteria	S	S	S	S
NOG211873	Bacteria	Proteobacteria	S	S	S	S
NOG211876	Bacteria	Proteobacteria	S	S	S	S
NOG211901	Bacteria	Proteobacteria	T	T	T	T
NOG211902	Bacteria	Proteobacteria	R	R	R	R
NOG211906	Bacteria	Proteobacteria	M	M	M	M
NOG211915	Bacteria	Proteobacteria	S	S	S	S
NOG211919	Bacteria	Proteobacteria	G	G	G	G
NOG21192	Bacteria	Proteobacteria	R	R	R	R
NOG211920	Bacteria	Proteobacteria	G	G	G	G
NOG211929	Bacteria	Proteobacteria	S	S	S	S
NOG211931	Bacteria	Proteobacteria	G	G	G	G
NOG211935	Bacteria	Proteobacteria	S	S	S	S
NOG211937	Bacteria	Proteobacteria	R	R	R	R
NOG211940	Bacteria	Proteobacteria	T	T	T	T
NOG211941	Bacteria	Proteobacteria	G	G	G	G
NOG211946	Bacteria	Proteobacteria	G	G	G	G
NOG211947	Bacteria	Proteobacteria	P	P	P	P
NOG211948	Bacteria	Proteobacteria	M	M	M	M
NOG211952	Bacteria	Proteobacteria	S	S	S	S
NOG211959	Bacteria	Proteobacteria	G	G	G	G
NOG211961	Bacteria	Proteobacteria	G	G	G	G
NOG211966	Bacteria	Proteobacteria	P	P	P	P
NOG211968	Bacteria	Proteobacteria	R	R	R	R
NOG211969	Bacteria	Proteobacteria	P	P	P	P
NOG21197	Bacteria	Proteobacteria	S	S	S	S
NOG211971	Bacteria	Proteobacteria	G	G	G	G
NOG211972	Bacteria	Proteobacteria	S	S	S	S
NOG211974	Bacteria	Proteobacteria	R	R	R	R
NOG211985	Bacteria	Proteobacteria	R	R	R	R
NOG211988	Bacteria	Proteobacteria	G	G	G	G
NOG211993	Bacteria	Proteobacteria	R	R	R	R
NOG211999	Bacteria	Proteobacteria	G	G	G	G
NOG212003	Bacteria	Proteobacteria	G	G	G	G
NOG212008	Bacteria	Proteobacteria	G	G	G	G
NOG212016	Bacteria	Proteobacteria	M	M	M	M
NOG212022	Bacteria	Proteobacteria	S	S	S	S
NOG212023	Bacteria	Proteobacteria	G	G	G	G
NOG212025	Bacteria	Proteobacteria	R	R	R	R
NOG212029	Bacteria	Proteobacteria	S	S	S	S
NOG212033	Bacteria	Proteobacteria	S	S	S	S
NOG212034	Bacteria	Proteobacteria	G	G	G	G
NOG212035	Bacteria	Proteobacteria	G	G	G	G
NOG212036	Bacteria	Proteobacteria	S	S	S	S
NOG212037	Bacteria	Proteobacteria	S	S	S	S
NOG212038	Bacteria	Proteobacteria	R	R	R	R
NOG212042	Bacteria	Proteobacteria	G	G	G	G
NOG212046	Bacteria	Proteobacteria	R	R	R	R
NOG212051	Bacteria	Proteobacteria	S	S	S	S
NOG212057	Bacteria	Proteobacteria	R	R	R	R
NOG212059	Bacteria	Proteobacteria	G	G	G	G
NOG212063	Bacteria	Proteobacteria	S	S	S	S
NOG212073	Bacteria	Proteobacteria	G	G	G	G
NOG212075	Bacteria	Proteobacteria	Q	Q	Q	Q
NOG212076	Bacteria	Proteobacteria	S	S	S	S
NOG212088	Bacteria	Proteobacteria	P	P	P	P
NOG212092	Bacteria	Proteobacteria	P	P	P	P
NOG212096	Bacteria	Proteobacteria	S	S	S	S
NOG212101	Bacteria	Proteobacteria	S	S	S	S
NOG212103	Bacteria	Proteobacteria	G	G	G	G
NOG212104	Bacteria	Proteobacteria	S	S	S	S
NOG212109	Bacteria	Proteobacteria	S	S	S	S
NOG212110	Bacteria	Proteobacteria	T	T	T	T
NOG212114	Bacteria	Proteobacteria	C	C	C	C
NOG212115	Bacteria	Proteobacteria	L	L	L	L
NOG212118	Bacteria	Proteobacteria	G	G	G	G
NOG212121	Bacteria	Proteobacteria	G	G	G	G
NOG212122	Bacteria	Proteobacteria	S	S	S	S
NOG212125	Bacteria	Proteobacteria	R	R	R	R
NOG212137	Bacteria	Proteobacteria	P	P	P	P
NOG212141	Bacteria	Proteobacteria	O	O	O	O
NOG212150	Bacteria	Proteobacteria	T	T	T	T
NOG212152	Bacteria	Proteobacteria	R	R	R	R
NOG212153	Bacteria	Proteobacteria	R	R	R	R
NOG212155	Bacteria	Proteobacteria	S	S	S	S
NOG21216	Bacteria	Proteobacteria	S	S	S	S
NOG212161	Bacteria	Proteobacteria	S	S	S	S
NOG212164	Bacteria	Proteobacteria	S	S	S	S
NOG212165	Bacteria	Proteobacteria	M	M	M	M
NOG212169	Bacteria	Proteobacteria	J	J	J	J
NOG212170	Bacteria	Proteobacteria	G	G	G	G
NOG212171	Bacteria	Proteobacteria	R	R	R	R
NOG212177	Bacteria	Proteobacteria	K	K	K	K
NOG212183	Bacteria	Proteobacteria	J	J	J	J
NOG212187	Bacteria	Proteobacteria	R	R	R	R
NOG212190	Bacteria	Proteobacteria	G	G	G	G
NOG212193	Bacteria	Proteobacteria	U	U	U	U
NOG212194	Bacteria	Proteobacteria	G	G	G	G
NOG212209	Bacteria	Proteobacteria	S	S	S	S
NOG21221	Bacteria	Proteobacteria	S	S	S	S
NOG212213	Bacteria	Proteobacteria	S	S	S	S
NOG212215	Bacteria	Proteobacteria	G	G	G	G
NOG212216	Bacteria	Proteobacteria	S	S	S	S
NOG212223	Bacteria	Proteobacteria	R	R	R	R
NOG212232	Bacteria	Proteobacteria	V	V	V	V
NOG212236	Bacteria	Proteobacteria	S	S	S	S
NOG212237	Bacteria	Proteobacteria	P	P	P	P
NOG212242	Bacteria	Proteobacteria	S	S	S	S
NOG212248	Bacteria	Proteobacteria	I	I	I	I
NOG212249	Bacteria	Proteobacteria	S	S	S	S
NOG212250	Bacteria	Proteobacteria	P	P	P	P
NOG212253	Bacteria	Proteobacteria	S	S	S	S
NOG212266	Bacteria	Proteobacteria	S	S	S	S
NOG212275	Bacteria	Proteobacteria	G	G	G	G
NOG212276	Bacteria	Proteobacteria	G	G	G	G
NOG212284	Bacteria	Proteobacteria	S	S	S	S
NOG212285	Bacteria	Proteobacteria	P	P	P	P
NOG212287	Bacteria	Proteobacteria	R	R	R	R
NOG212291	Bacteria	Proteobacteria	T	T	T	T
NOG212299	Bacteria	Proteobacteria	T	T	T	T
NOG212305	Bacteria	Proteobacteria	S	S	S	S
NOG212307	Bacteria	Proteobacteria	G	G	G	G
NOG212310	Bacteria	Proteobacteria	S	S	S	S
NOG212311	Bacteria	Proteobacteria	K	K	K	K
NOG212312	Bacteria	Proteobacteria	M	M	M	M
NOG212315	Bacteria	Proteobacteria	R	R	R	R
NOG212346	Bacteria	Proteobacteria	G	G	G	G
NOG212347	Bacteria	Proteobacteria	M	M	M	M
NOG212352	Bacteria	Proteobacteria	S	S	S	S
NOG212356	Bacteria	Proteobacteria	G	G	G	G
NOG212360	Bacteria	Proteobacteria	J	J	J	J
NOG212378	Bacteria	Proteobacteria	R	R	R	R
NOG212381	Bacteria	Proteobacteria	S	S	S	S
NOG212389	Bacteria	Proteobacteria	G	G	G	G
NOG212390	Bacteria	Proteobacteria	S	S	S	S
NOG212394	Bacteria	Proteobacteria	Z	Z	Z	Z
NOG212398	Bacteria	Proteobacteria	S	S	S	S
NOG212400	Bacteria	Proteobacteria	S	S	S	S
NOG212403	Bacteria	Proteobacteria	M	M	M	M
NOG212412	Bacteria	Proteobacteria	S	S	S	S
NOG212414	Bacteria	Proteobacteria	S	S	S	S
NOG21242	Bacteria	Proteobacteria	T	T	T	T
NOG212421	Bacteria	Proteobacteria	M	M	M	M
NOG212428	Bacteria	Proteobacteria	G	G	G	G
NOG212432	Bacteria	Proteobacteria	G	G	G	G
NOG212433	Bacteria	Proteobacteria	C	C	C	C
NOG212434	Bacteria	Proteobacteria	C	C	C	C
NOG212443	Bacteria	Proteobacteria	P	P	P	P
NOG212454	Bacteria	Proteobacteria	M	M	M	M
NOG212456	Bacteria	Proteobacteria	R	R	R	R
NOG212466	Bacteria	Proteobacteria	S	S	S	S
NOG212479	Bacteria	Proteobacteria	S	S	S	S
NOG212481	Bacteria	Proteobacteria	S	S	S	S
NOG212483	Bacteria	Proteobacteria	S	S	S	S
NOG212484	Bacteria	Proteobacteria	S	S	S	S
NOG212486	Bacteria	Proteobacteria	R	R	R	R
NOG212487	Bacteria	Proteobacteria	G	G	G	G
NOG212491	Bacteria	Proteobacteria	S	S	S	S
NOG212504	Bacteria	Proteobacteria	S	S	S	S
NOG212505	Bacteria	Proteobacteria	S	S	S	S
NOG212513	Bacteria	Proteobacteria	R	R	R	R
NOG212515	Bacteria	Proteobacteria	R	R	R	R
NOG212520	Bacteria	Proteobacteria	R	R	R	R
NOG212523	Bacteria	Proteobacteria	G	G	G	G
NOG212525	Bacteria	Proteobacteria	U	U	U	U
NOG212526	Bacteria	Proteobacteria	S	S	S	S
NOG212531	Bacteria	Proteobacteria	I	I	I	I
NOG212532	Bacteria	Proteobacteria	M	M	M	M
NOG212535	Bacteria	Proteobacteria	G	G	G	G
NOG212536	Bacteria	Proteobacteria	M	M	M	M
NOG212547	Bacteria	Proteobacteria	P	P	P	P
NOG212559	Bacteria	Proteobacteria	R	R	R	R
NOG212561	Bacteria	Proteobacteria	N	N	N	N
NOG212565	Bacteria	Proteobacteria	R	R	R	R
NOG212568	Bacteria	Proteobacteria	R	R	R	R
NOG212573	Bacteria	Proteobacteria	U	U	U	U
NOG212579	Bacteria	Proteobacteria	S	S	S	S
NOG212582	Bacteria	Proteobacteria	G	G	G	G
NOG212584	Bacteria	Proteobacteria	T	T	T	T
NOG212589	Bacteria	Proteobacteria	R	R	R	R
NOG212597	Bacteria	Proteobacteria	G	G	G	G
NOG212599	Bacteria	Proteobacteria	S	S	S	S
NOG212603	Bacteria	Proteobacteria	T	T	T	T
NOG212620	Bacteria	Proteobacteria	E	E	E	E
NOG212629	Bacteria	Proteobacteria	G	G	G	G
NOG212630	Bacteria	Proteobacteria	U	U	U	U
NOG212631	Bacteria	Proteobacteria	S	S	S	S
NOG212638	Bacteria	Proteobacteria	M	M	M	M
NOG212650	Bacteria	Proteobacteria	G	G	G	G
NOG212663	Bacteria	Proteobacteria	U	U	U	U
NOG212666	Bacteria	Proteobacteria	T	T	T	T
NOG212673	Bacteria	Proteobacteria	S	S	S	S
NOG212678	Bacteria	Proteobacteria	S	S	S	S
NOG212685	Bacteria	Proteobacteria	A	A	A	A
NOG212691	Bacteria	Proteobacteria	R	R	R	R
NOG212694	Bacteria	Proteobacteria	R	R	R	R
NOG212700	Bacteria	Proteobacteria	S	S	S	S
NOG212704	Bacteria	Proteobacteria	P	P	P	P
NOG212707	Bacteria	Proteobacteria	S	S	S	S
NOG212710	Bacteria	Proteobacteria	I	I	I	I
NOG212723	Bacteria	Proteobacteria	S	S	S	S
NOG212725	Bacteria	Proteobacteria	G	G	G	G
NOG212734	Bacteria	Proteobacteria	G	G	G	G
NOG212742	Bacteria	Proteobacteria	R	R	R	R
NOG212749	Bacteria	Proteobacteria	T	T	T	T
NOG212756	Bacteria	Proteobacteria	T	T	T	T
NOG212758	Bacteria	Proteobacteria	M	M	M	M
NOG212759	Bacteria	Proteobacteria	U	U	U	U
NOG212770	Bacteria	Proteobacteria	T	T	T	T
NOG212772	Bacteria	Proteobacteria	K	K	K	K
NOG212773	Bacteria	Proteobacteria	T	T	T	T
NOG212777	Bacteria	Proteobacteria	P	P	P	P
NOG212780	Bacteria	Proteobacteria	S	S	S	S
NOG212785	Bacteria	Proteobacteria	S	S	S	S
NOG21279	Bacteria	Proteobacteria	S	S	S	S
NOG212794	Bacteria	Proteobacteria	T	T	T	T
NOG212797	Bacteria	Proteobacteria	S	S	S	S
NOG212809	Bacteria	Proteobacteria	S	S	S	S
NOG212810	Bacteria	Proteobacteria	Q	Q	Q	Q
NOG21282	Bacteria	Proteobacteria	S	S	S	S
NOG212822	Bacteria	Proteobacteria	G	G	G	G
NOG212827	Bacteria	Proteobacteria	G	G	G	G
NOG212830	Bacteria	Proteobacteria	P	P	P	P
NOG212835	Bacteria	Proteobacteria	S	S	S	S
NOG212836	Bacteria	Proteobacteria	S	S	S	S
NOG212842	Bacteria	Proteobacteria	M	M	M	M
NOG212845	Bacteria	Proteobacteria	R	R	R	R
NOG212859	Bacteria	Proteobacteria	S	S	S	S
NOG212866	Bacteria	Proteobacteria	R	R	R	R
NOG212867	Bacteria	Proteobacteria	T	T	T	T
NOG212878	Bacteria	Proteobacteria	S	S	S	S
NOG212882	Bacteria	Proteobacteria	G	G	G	G
NOG212884	Bacteria	Proteobacteria	S	S	S	S
NOG212897	Bacteria	Proteobacteria	G	G	G	G
NOG212899	Bacteria	Proteobacteria	M	M	M	M
NOG212914	Bacteria	Proteobacteria	R	R	R	R
NOG212924	Bacteria	Proteobacteria	S	S	S	S
NOG212954	Bacteria	Proteobacteria	K	K	K	K
NOG212959	Bacteria	Proteobacteria	L	L	L	L
NOG212960	Bacteria	Proteobacteria	M	M	M	M
NOG212966	Bacteria	Proteobacteria	G	G	G	G
NOG212967	Bacteria	Proteobacteria	R	R	R	R
NOG212978	Bacteria	Proteobacteria	G	G	G	G
NOG212980	Bacteria	Proteobacteria	S	S	S	S
NOG212992	Bacteria	Proteobacteria	S	S	S	S
NOG212995	Bacteria	Proteobacteria	V	V	V	V
NOG213003	Bacteria	Proteobacteria	P	P	P	P
NOG213006	Bacteria	Proteobacteria	S	S	S	S
NOG213008	Bacteria	Proteobacteria	G	G	G	G
NOG213009	Bacteria	Proteobacteria	R	R	R	R
NOG213020	Bacteria	Proteobacteria	C	C	C	C
NOG213026	Bacteria	Proteobacteria	S	S	S	S
NOG213029	Bacteria	Proteobacteria	R	R	R	R
NOG213031	Bacteria	Proteobacteria	S	S	S	S
NOG213032	Bacteria	Proteobacteria	R	R	R	R
NOG213037	Bacteria	Proteobacteria	K	K	K	K
NOG213039	Bacteria	Proteobacteria	A	A	A	A
NOG21304	Bacteria	Proteobacteria	P	P	P	P
NOG213046	Bacteria	Proteobacteria	M	M	M	M
NOG213049	Bacteria	Proteobacteria	S	S	S	S
NOG213052	Bacteria	Proteobacteria	S	S	S	S
NOG213065	Bacteria	Proteobacteria	S	S	S	S
NOG213069	Bacteria	Proteobacteria	M	M	M	M
NOG213077	Bacteria	Proteobacteria	R	R	R	R
NOG213078	Bacteria	Proteobacteria	R	R	R	R
NOG213085	Bacteria	Proteobacteria	S	S	S	S
NOG213099	Bacteria	Proteobacteria	S	S	S	S
NOG213101	Bacteria	Proteobacteria	P	P	P	P
NOG213103	Bacteria	Proteobacteria	M	M	M	M
NOG213120	Bacteria	Proteobacteria	S	S	S	S
NOG213121	Bacteria	Proteobacteria	T	T	T	T
NOG21313	Bacteria	Proteobacteria	G	G	G	G
NOG213132	Bacteria	Proteobacteria	S	S	S	S
NOG213137	Bacteria	Proteobacteria	S	S	S	S
NOG213139	Bacteria	Proteobacteria	V	V	V	V
NOG213159	Bacteria	Proteobacteria	S	S	S	S
NOG213160	Bacteria	Proteobacteria	M	M	M	M
NOG213166	Bacteria	Proteobacteria	S	S	S	S
NOG213167	Bacteria	Proteobacteria	G	G	G	G
NOG213178	Bacteria	Proteobacteria	M	M	M	M
NOG213189	Bacteria	Proteobacteria	S	S	S	S
NOG21319	Bacteria	Proteobacteria	S	S	S	S
NOG213194	Bacteria	Proteobacteria	S	S	S	S
NOG213205	Bacteria	Proteobacteria	R	R	R	R
NOG213210	Bacteria	Proteobacteria	S	S	S	S
NOG213211	Bacteria	Proteobacteria	S	S	S	S
NOG213213	Bacteria	Proteobacteria	S	S	S	S
NOG213216	Bacteria	Proteobacteria	S	S	S	S
NOG213220	Bacteria	Proteobacteria	M	M	M	M
NOG213233	Bacteria	Proteobacteria	S	S	S	S
NOG213240	Bacteria	Proteobacteria	L	L	L	L
NOG213251	Bacteria	Proteobacteria	G	G	G	G
NOG213254	Bacteria	Proteobacteria	K	K	K	K
NOG213264	Bacteria	Proteobacteria	I	I	I	I
NOG213271	Bacteria	Proteobacteria	S	S	S	S
NOG213284	Bacteria	Proteobacteria	K	K	K	K
NOG213286	Bacteria	Proteobacteria	U	U	U	U
NOG213293	Bacteria	Proteobacteria	S	S	S	S
NOG213298	Bacteria	Proteobacteria	S	S	S	S
NOG213299	Bacteria	Proteobacteria	S	S	S	S
NOG213305	Bacteria	Proteobacteria	S	S	S	S
NOG21331	Bacteria	Proteobacteria	S	S	S	S
NOG213329	Bacteria	Proteobacteria	G	G	G	G
NOG213332	Bacteria	Proteobacteria	U	U	U	U
NOG213334	Bacteria	Proteobacteria	L	L	L	L
NOG213337	Bacteria	Proteobacteria	S	S	S	S
NOG213344	Bacteria	Proteobacteria	T	T	T	T
NOG213348	Bacteria	Proteobacteria	S	S	S	S
NOG213376	Bacteria	Proteobacteria	S	S	S	S
NOG213381	Bacteria	Proteobacteria	T	T	T	T
NOG213383	Bacteria	Proteobacteria	S	S	S	S
NOG213397	Bacteria	Proteobacteria	K	K	K	K
NOG213400	Bacteria	Proteobacteria	S	S	S	S
NOG213408	Bacteria	Proteobacteria	R	R	R	R
NOG213410	Bacteria	Proteobacteria	R	R	R	R
NOG213412	Bacteria	Proteobacteria	S	S	S	S
NOG213415	Bacteria	Proteobacteria	Q	Q	Q	Q
NOG213427	Bacteria	Proteobacteria	S	S	S	S
NOG213431	Bacteria	Proteobacteria	S	S	S	S
NOG213432	Bacteria	Proteobacteria	R	R	R	R
NOG213448	Bacteria	Proteobacteria	S	S	S	S
NOG213460	Bacteria	Proteobacteria	R	R	R	R
NOG213463	Bacteria	Proteobacteria	S	S	S	S
NOG213468	Bacteria	Proteobacteria	K	K	K	K
NOG213478	Bacteria	Proteobacteria	U	U	U	U
NOG213484	Bacteria	Proteobacteria	S	S	S	S
NOG21349	Bacteria	Proteobacteria	G	G	G	G
NOG213490	Bacteria	Proteobacteria	T	T	T	T
NOG213491	Bacteria	Proteobacteria	P	P	P	P
NOG213526	Bacteria	Proteobacteria	R	R	R	R
NOG213528	Bacteria	Proteobacteria	S	S	S	S
NOG213531	Bacteria	Proteobacteria	S	S	S	S
NOG213535	Bacteria	Proteobacteria	S	S	S	S
NOG213536	Bacteria	Proteobacteria	O	O	O	O
NOG213538	Bacteria	Proteobacteria	S	S	S	S
NOG213553	Bacteria	Proteobacteria	M	M	M	M
NOG213554	Bacteria	Proteobacteria	S	S	S	S
NOG213568	Bacteria	Proteobacteria	S	S	S	S
NOG213575	Bacteria	Proteobacteria	K	K	K	K
NOG213584	Bacteria	Proteobacteria	R	R	R	R
NOG213589	Bacteria	Proteobacteria	M	M	M	M
NOG213601	Bacteria	Proteobacteria	U	U	U	U
NOG213609	Bacteria	Proteobacteria	S	S	S	S
NOG213624	Bacteria	Proteobacteria	S	S	S	S
NOG213626	Bacteria	Proteobacteria	G	G	G	G
NOG213627	Bacteria	Proteobacteria	S	S	S	S
NOG213630	Bacteria	Proteobacteria	U	U	U	U
NOG213649	Bacteria	Proteobacteria	R	R	R	R
NOG213658	Bacteria	Proteobacteria	G	G	G	G
NOG213671	Bacteria	Proteobacteria	P	P	P	P
NOG213679	Bacteria	Proteobacteria	S	S	S	S
NOG213687	Bacteria	Proteobacteria	S	S	S	S
NOG213693	Bacteria	Proteobacteria	S	S	S	S
NOG213700	Bacteria	Proteobacteria	S	S	S	S
NOG213710	Bacteria	Proteobacteria	L	L	L	L
NOG213718	Bacteria	Proteobacteria	K	K	K	K
NOG21373	Bacteria	Proteobacteria	G	G	G	G
NOG213737	Bacteria	Proteobacteria	K	K	K	K
NOG213746	Bacteria	Proteobacteria	I	I	I	I
NOG213764	Bacteria	Proteobacteria	R	R	R	R
NOG213766	Bacteria	Proteobacteria	S	S	S	S
NOG213779	Bacteria	Proteobacteria	S	S	S	S
NOG213780	Bacteria	Proteobacteria	S	S	S	S
NOG213781	Bacteria	Proteobacteria	S	S	S	S
NOG213789	Bacteria	Proteobacteria	S	S	S	S
NOG213790	Bacteria	Proteobacteria	K	K	K	K
NOG213795	Bacteria	Proteobacteria	S	S	S	S
NOG21381	Bacteria	Proteobacteria	S	S	S	S
NOG213812	Bacteria	Proteobacteria	S	S	S	S
NOG213817	Bacteria	Proteobacteria	D	D	D	D
NOG213830	Bacteria	Proteobacteria	L	L	L	L
NOG213851	Bacteria	Proteobacteria	M	M	M	M
NOG213857	Bacteria	Proteobacteria	L	L	L	L
NOG213862	Bacteria	Proteobacteria	S	S	S	S
NOG213864	Bacteria	Proteobacteria	L	L	L	L
NOG213870	Bacteria	Proteobacteria	R	R	R	R
NOG213874	Bacteria	Proteobacteria	S	S	S	S
NOG213875	Bacteria	Proteobacteria	U	U	U	U
NOG213879	Bacteria	Proteobacteria	S	S	S	S
NOG213892	Bacteria	Proteobacteria	K	K	K	K
NOG213896	Bacteria	Proteobacteria	S	S	S	S
NOG213904	Bacteria	Proteobacteria	R	R	R	R
NOG213920	Bacteria	Proteobacteria	U	U	U	U
NOG213921	Bacteria	Proteobacteria	U	U	U	U
NOG213922	Bacteria	Proteobacteria	K	K	K	K
NOG213941	Bacteria	Proteobacteria	S	S	S	S
NOG213949	Bacteria	Proteobacteria	K	K	K	K
NOG213956	Bacteria	Proteobacteria	K	K	K	K
NOG21396	Bacteria	Proteobacteria	G	G	G	G
NOG213961	Bacteria	Proteobacteria	S	S	S	S
NOG213967	Bacteria	Proteobacteria	S	S	S	S
NOG213973	Bacteria	Proteobacteria	S	S	S	S
NOG213981	Bacteria	Proteobacteria	R	R	R	R
NOG214005	Bacteria	Proteobacteria	S	S	S	S
NOG214013	Bacteria	Proteobacteria	M	M	M	M
NOG214019	Bacteria	Proteobacteria	B	B	B	B
NOG214028	Bacteria	Proteobacteria	S	S	S	S
NOG214039	Bacteria	Proteobacteria	G	G	G	G
NOG214048	Bacteria	Proteobacteria	S	S	S	S
NOG214050	Bacteria	Proteobacteria	S	S	S	S
NOG214055	Bacteria	Proteobacteria	R	R	R	R
NOG214068	Bacteria	Proteobacteria	R	R	R	R
NOG214084	Bacteria	Proteobacteria	S	S	S	S
NOG214114	Bacteria	Proteobacteria	S	S	S	S
NOG214118	Bacteria	Proteobacteria	S	S	S	S
NOG214125	Bacteria	Proteobacteria	R	R	R	R
NOG214127	Bacteria	Proteobacteria	T	T	T	T
NOG214129	Bacteria	Proteobacteria	S	S	S	S
NOG214135	Bacteria	Proteobacteria	U	U	U	U
NOG21414	Bacteria	Proteobacteria	M	M	M	M
NOG214140	Bacteria	Proteobacteria	V	V	V	V
NOG214141	Bacteria	Proteobacteria	S	S	S	S
NOG214164	Bacteria	Proteobacteria	M	M	M	M
NOG214174	Bacteria	Proteobacteria	R	R	R	R
NOG214182	Bacteria	Proteobacteria	M	M	M	M
NOG21420	Bacteria	Proteobacteria	G	G	G	G
NOG214210	Bacteria	Proteobacteria	P	P	P	P
NOG214226	Bacteria	Proteobacteria	R	R	R	R
NOG214235	Bacteria	Proteobacteria	K	K	K	K
NOG214247	Bacteria	Proteobacteria	G	G	G	G
NOG214263	Bacteria	Proteobacteria	S	S	S	S
NOG214268	Bacteria	Proteobacteria	S	S	S	S
NOG214270	Bacteria	Proteobacteria	L	L	L	L
NOG214278	Bacteria	Proteobacteria	S	S	S	S
NOG214280	Bacteria	Proteobacteria	R	R	R	R
NOG214282	Bacteria	Proteobacteria	K	K	K	K
NOG21429	Bacteria	Proteobacteria	O	O	O	O
NOG214293	Bacteria	Proteobacteria	S	S	S	S
NOG214336	Bacteria	Proteobacteria	M	M	M	M
NOG214342	Bacteria	Proteobacteria	R	R	R	R
NOG214343	Bacteria	Proteobacteria	T	T	T	T
NOG214347	Bacteria	Proteobacteria	O	O	O	O
NOG214353	Bacteria	Proteobacteria	S	S	S	S
NOG214376	Bacteria	Proteobacteria	S	S	S	S
NOG214383	Bacteria	Proteobacteria	S	S	S	S
NOG214385	Bacteria	Proteobacteria	S	S	S	S
NOG214418	Bacteria	Proteobacteria	S	S	S	S
NOG214428	Bacteria	Proteobacteria	M	M	M	M
NOG214433	Bacteria	Proteobacteria	S	S	S	S
NOG214440	Bacteria	Proteobacteria	S	S	S	S
NOG214457	Bacteria	Proteobacteria	S	S	S	S
NOG21447	Bacteria	Proteobacteria	U	U	U	U
NOG214477	Bacteria	Proteobacteria	S	S	S	S
NOG214478	Bacteria	Proteobacteria	K	K	K	K
NOG214481	Bacteria	Proteobacteria	S	S	S	S
NOG214483	Bacteria	Proteobacteria	R	R	R	R
NOG214489	Bacteria	Proteobacteria	T	T	T	T
NOG214500	Bacteria	Proteobacteria	S	S	S	S
NOG214547	Bacteria	Proteobacteria	S	S	S	S
NOG214556	Bacteria	Proteobacteria	S	S	S	S
NOG214571	Bacteria	Proteobacteria	S	S	S	S
NOG214580	Bacteria	Proteobacteria	S	S	S	S
NOG21459	Bacteria	Proteobacteria	S	S	S	S
